id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
1374;Belo Horizonte;Leticia;Iphone;Henry Melnick;masculino;cartão de crédito
1375;São Paulo;Ana Oliveira;Smart Band 9 pro;Kathryn Mills;feminino;pix
1376;Juiz de Fora;Luiza;Iphone;Chelsea Burke;feminino;cartão de crédito
1377;Belo Horizonte;Luiz;Iphone;Katrina Izzo;feminino;cartão de crédito
1378;Belo Horizonte;Leticia;Geladeira;Christine Laman;feminino;dinheiro
1379;Belo Horizonte;Luiz;Iphone;Evelyn Mauffray;feminino;cartão de crédito
1380;São Brás;Carlos;Iphone;James Ramos;masculino;pix
1381;São Brás;Cristina;Guitar Condor;Heather Johnson;feminino;dinheiro
1382;São Paulo;Lucas Pereira;Smart Band 9 pro;Lillie Cole;feminino;dinheiro
1383;Belo Horizonte;Leticia;Geladeira;Jennifer Zurcher;feminino;cartão de crédito
1384;Juiz de Fora;Luiza;Iphone;Angela Bryson;feminino;cartão de crédito
1385;São Brás;Carlos;Iphone;John Respess;masculino;dinheiro
1386;Juiz de Fora;Marcelo;Iphone;Wilma Hansen;feminino;cartão de crédito
1387;Belo Horizonte;Luiz;Smart Band 9 pro;Mary Roberson;feminino;cartão de crédito
1388;Juiz de Fora;Marcelo;Guitar Condor;Emmanuel Martino;masculino;dinheiro
1389;Belo Horizonte;Leticia;Geladeira;Stephanie Ginsberg;feminino;boleto
1390;Belo Horizonte;Luiz;Smart Band 9 pro;Martha Chisum;feminino;pix
1391;Belo Horizonte;Luiz;Guitar Condor;James Scott;masculino;dinheiro
1392;Juiz de Fora;Marcelo;Guitar Condor;Ronald Baskin;masculino;cartão de crédito
1393;Belo Horizonte;Luiz;Guitar Condor;Jessica Mcnease;feminino;boleto
1394;São Paulo;Lucas Pereira;Smart Band 9 pro;Wm Pough;masculino;cartão de crédito
1395;São Paulo;Ana Oliveira;Guitar Condor;Elizabeth Campbell;feminino;pix
1396;São Paulo;Ana Oliveira;Iphone;James Twitty;masculino;dinheiro
1397;Belo Horizonte;Leticia;Iphone;Will Moses;masculino;pix
1398;Juiz de Fora;Luiza;Guitar Condor;Judy Roman;feminino;pix
1399;Juiz de Fora;Luiza;Geladeira;Rita Mosher;feminino;boleto
1400;Belo Horizonte;Leticia;Geladeira;Arlene Tenda;feminino;dinheiro
1401;São Paulo;Lucas Pereira;Guitar Condor;Laurie Kimble;feminino;boleto
1402;Belo Horizonte;Leticia;Iphone;David Record;masculino;pix
1403;Belo Horizonte;Leticia;Guitar Condor;Jennie Wright;feminino;pix
1404;São Brás;Carlos;Iphone;Robert Crouse;masculino;boleto
1405;Juiz de Fora;Luiza;Iphone;Connie Nardini;feminino;dinheiro
1406;Belo Horizonte;Luiz;Iphone;Noella Jordan;feminino;boleto
1407;Juiz de Fora;Luiza;Guitar Condor;Evelyn Silverman;feminino;boleto
1408;São Paulo;Lucas Pereira;Guitar Condor;Christopher Skaggs;masculino;boleto
1409;São Paulo;Ana Oliveira;Geladeira;Brian Casto;masculino;dinheiro
1410;São Paulo;Ana Oliveira;Guitar Condor;Barbara Beard;feminino;dinheiro
1411;Juiz de Fora;Marcelo;Geladeira;Martha Sanchez;feminino;boleto
1412;São Paulo;Ana Oliveira;Geladeira;Brendan Cortez;masculino;cartão de crédito
1413;São Paulo;Lucas Pereira;Iphone;Brian Patrick;masculino;cartão de crédito
1414;Juiz de Fora;Luiza;Guitar Condor;Dwight Nesbitt;masculino;pix
1415;São Brás;Carlos;Geladeira;Tomas Tapia;masculino;boleto
1416;Juiz de Fora;Luiza;Guitar Condor;Barbara Arroyo;feminino;boleto
1417;São Paulo;Ana Oliveira;Iphone;Irene Draper;feminino;cartão de crédito
1418;São Paulo;Lucas Pereira;Guitar Condor;Kenneth Davis;masculino;boleto
1419;Juiz de Fora;Marcelo;Guitar Condor;Robert Schellermann;masculino;boleto
1420;São Brás;Cristina;Smart Band 9 pro;Megan Leary;feminino;cartão de crédito
1421;São Brás;Carlos;Guitar Condor;Wesley Gottfried;masculino;dinheiro
1422;São Paulo;Lucas Pereira;Geladeira;Thomas Jolley;masculino;pix
1423;Juiz de Fora;Marcelo;Guitar Condor;Cynthia Lobur;feminino;dinheiro
1424;Belo Horizonte;Luiz;Geladeira;Christine Peitz;feminino;cartão de crédito
1425;Belo Horizonte;Luiz;Smart Band 9 pro;Emma Sharples;feminino;boleto
1426;São Brás;Cristina;Smart Band 9 pro;Thomas Boyles;masculino;cartão de crédito
1427;São Paulo;Ana Oliveira;Geladeira;David Pellicone;masculino;boleto
1428;São Paulo;Lucas Pereira;Guitar Condor;Clara Gajewski;feminino;pix
1429;São Brás;Cristina;Smart Band 9 pro;Karen Michaels;feminino;boleto
1430;Belo Horizonte;Leticia;Iphone;James Cordero;masculino;cartão de crédito
1431;São Brás;Cristina;Iphone;Joe Lindstedt;masculino;boleto
1432;Juiz de Fora;Luiza;Iphone;Henry Bayer;masculino;dinheiro
1433;São Paulo;Ana Oliveira;Iphone;Elizabeth Hollifield;feminino;pix
1434;São Brás;Cristina;Smart Band 9 pro;Kimberly Friedman;feminino;pix
1435;Belo Horizonte;Luiz;Smart Band 9 pro;Mark Rosa;masculino;dinheiro
1436;Juiz de Fora;Marcelo;Geladeira;Anna Young;feminino;cartão de crédito
1437;Juiz de Fora;Luiza;Iphone;Ralph Bachman;masculino;boleto
1438;Belo Horizonte;Leticia;Guitar Condor;Arthur Funk;masculino;dinheiro
1439;Belo Horizonte;Leticia;Geladeira;Katelyn Blackmon;feminino;dinheiro
1440;São Paulo;Lucas Pereira;Smart Band 9 pro;Michael Stremming;masculino;dinheiro
1441;São Paulo;Lucas Pereira;Smart Band 9 pro;Thomas Dickerson;masculino;dinheiro
1442;Belo Horizonte;Leticia;Iphone;Norman Wile;masculino;dinheiro
1443;São Brás;Carlos;Guitar Condor;Peter Acosta;masculino;dinheiro
1444;Juiz de Fora;Marcelo;Smart Band 9 pro;Lucille Morrell;feminino;dinheiro
1445;São Paulo;Lucas Pereira;Iphone;Larry Feldman;masculino;cartão de crédito
1446;Belo Horizonte;Leticia;Guitar Condor;Teresa Mcafee;feminino;pix
1447;Belo Horizonte;Luiz;Iphone;Eddie Almodovar;masculino;cartão de crédito
1448;São Brás;Cristina;Guitar Condor;Bruce Obrien;masculino;boleto
1449;São Brás;Carlos;Guitar Condor;Mary Rodrigues;feminino;pix
1450;Juiz de Fora;Luiza;Guitar Condor;Lena Welsh;feminino;pix
1451;São Brás;Cristina;Guitar Condor;Cassaundra Ramiez;feminino;dinheiro
1452;Juiz de Fora;Marcelo;Iphone;Richard Vargas;masculino;boleto
1453;São Paulo;Ana Oliveira;Geladeira;Michael Valentine;masculino;boleto
1454;São Brás;Cristina;Smart Band 9 pro;James Rand;masculino;dinheiro
1455;Juiz de Fora;Luiza;Smart Band 9 pro;Gregory Pulver;masculino;dinheiro
1456;São Brás;Cristina;Smart Band 9 pro;Lawrence Langdon;masculino;cartão de crédito
1457;Belo Horizonte;Luiz;Geladeira;William Vaughn;masculino;boleto
1458;São Paulo;Ana Oliveira;Smart Band 9 pro;William Schultz;masculino;pix
1459;Juiz de Fora;Luiza;Geladeira;Mary Arrington;feminino;pix
1460;São Brás;Cristina;Geladeira;Pauline Gamache;feminino;cartão de crédito
1461;Belo Horizonte;Luiz;Guitar Condor;Michelle Cronin;feminino;pix
1462;Belo Horizonte;Luiz;Smart Band 9 pro;Annette Schuster;feminino;pix
1463;São Paulo;Ana Oliveira;Iphone;Michael Siegel;masculino;cartão de crédito
1464;Juiz de Fora;Marcelo;Geladeira;Andrew Stremming;masculino;cartão de crédito
1465;Belo Horizonte;Leticia;Guitar Condor;Janet Ippolito;feminino;pix
1466;São Paulo;Ana Oliveira;Smart Band 9 pro;Julie Wilbur;feminino;boleto
1467;São Brás;Cristina;Iphone;Christopher Vines;masculino;dinheiro
1468;Juiz de Fora;Luiza;Smart Band 9 pro;Darnell Zmolek;masculino;dinheiro
1469;Belo Horizonte;Leticia;Iphone;John Whitney;masculino;boleto
1470;São Brás;Cristina;Iphone;Kyle Reidinger;masculino;dinheiro
1471;Juiz de Fora;Luiza;Guitar Condor;Margarita Mcmann;feminino;cartão de crédito
1472;Juiz de Fora;Marcelo;Smart Band 9 pro;James Smith;masculino;cartão de crédito
1473;São Brás;Cristina;Guitar Condor;Joan Dean;feminino;boleto
1474;Juiz de Fora;Luiza;Iphone;Earl Coleman;masculino;dinheiro
1475;Belo Horizonte;Leticia;Iphone;Ronnie Hughes;masculino;boleto
1476;São Brás;Cristina;Iphone;Zachary Acker;masculino;dinheiro
1477;Juiz de Fora;Marcelo;Geladeira;Bonnie Lamm;feminino;dinheiro
1478;Belo Horizonte;Leticia;Smart Band 9 pro;Brian Mason;masculino;cartão de crédito
1479;Juiz de Fora;Marcelo;Geladeira;John Sharkey;masculino;pix
1480;São Brás;Carlos;Guitar Condor;Brenda Kim;feminino;boleto
1481;São Brás;Cristina;Guitar Condor;Juli Johnson;feminino;dinheiro
1482;Juiz de Fora;Luiza;Iphone;Frankie Patterson;feminino;dinheiro
1483;São Brás;Cristina;Smart Band 9 pro;Jason Boulch;masculino;boleto
1484;São Paulo;Lucas Pereira;Smart Band 9 pro;Camille Perino;feminino;pix
1485;São Paulo;Ana Oliveira;Smart Band 9 pro;Stephen Perrez;masculino;pix
1486;São Paulo;Lucas Pereira;Geladeira;Alexander Moore;masculino;dinheiro
1487;Juiz de Fora;Luiza;Geladeira;Tommy Faulkner;masculino;cartão de crédito
1488;Belo Horizonte;Leticia;Smart Band 9 pro;Willie Hufford;masculino;boleto
1489;São Paulo;Lucas Pereira;Smart Band 9 pro;Veronica Blackwell;feminino;boleto
1490;Juiz de Fora;Marcelo;Guitar Condor;Mike Caserta;masculino;dinheiro
1491;São Brás;Carlos;Geladeira;Jay Frandsen;feminino;dinheiro
1492;São Paulo;Lucas Pereira;Smart Band 9 pro;Ron Atwater;masculino;pix
1493;Belo Horizonte;Luiz;Smart Band 9 pro;Richard Jenkins;masculino;cartão de crédito
1494;São Paulo;Ana Oliveira;Guitar Condor;Victor Lee;masculino;pix
1495;Juiz de Fora;Marcelo;Smart Band 9 pro;Ken Sullivan;masculino;cartão de crédito
1496;São Paulo;Ana Oliveira;Iphone;Geoffrey Riston;masculino;dinheiro
1497;São Brás;Carlos;Iphone;Kenneth Jones;masculino;dinheiro
1498;Belo Horizonte;Luiz;Iphone;Clifton Colwell;masculino;cartão de crédito
1499;Juiz de Fora;Marcelo;Smart Band 9 pro;Barbara Trapp;feminino;cartão de crédito
1500;Juiz de Fora;Marcelo;Iphone;Lynne Floyd;feminino;dinheiro
1501;Belo Horizonte;Leticia;Guitar Condor;John Hobbs;masculino;cartão de crédito
1502;Juiz de Fora;Marcelo;Guitar Condor;Karyn Shisler;feminino;cartão de crédito
1503;São Paulo;Ana Oliveira;Smart Band 9 pro;Gloria Crownover;feminino;cartão de crédito
1504;São Paulo;Lucas Pereira;Geladeira;June Ray;feminino;boleto
1505;São Paulo;Lucas Pereira;Smart Band 9 pro;Philip Barrett;masculino;boleto
1506;Belo Horizonte;Luiz;Iphone;Michell Windly;feminino;boleto
1507;Juiz de Fora;Marcelo;Guitar Condor;Gale Wilson;masculino;cartão de crédito
1508;Juiz de Fora;Luiza;Smart Band 9 pro;Todd Witherspoon;masculino;dinheiro
1509;São Brás;Cristina;Smart Band 9 pro;Kathy Goshorn;feminino;boleto
1510;Juiz de Fora;Luiza;Smart Band 9 pro;Lois Wedemeyer;feminino;dinheiro
1511;Juiz de Fora;Marcelo;Iphone;Kimberly Yockers;feminino;cartão de crédito
1512;Juiz de Fora;Luiza;Iphone;Mark Atwell;masculino;cartão de crédito
1513;Juiz de Fora;Luiza;Guitar Condor;Heidi Keyser;feminino;cartão de crédito
1514;São Brás;Carlos;Iphone;John Williams;masculino;dinheiro
1515;São Brás;Carlos;Iphone;Tammy May;feminino;pix
1516;Belo Horizonte;Leticia;Geladeira;Tony Byrd;masculino;cartão de crédito
1517;São Paulo;Ana Oliveira;Guitar Condor;Robert Farias;masculino;dinheiro
1518;Juiz de Fora;Luiza;Iphone;Juanita Feurtado;feminino;pix
1519;São Brás;Carlos;Guitar Condor;Carolyn Lowery;feminino;boleto
1520;São Brás;Carlos;Geladeira;Charles Joseph;masculino;cartão de crédito
1521;Belo Horizonte;Leticia;Geladeira;Joshua King;masculino;dinheiro
1522;Juiz de Fora;Luiza;Smart Band 9 pro;Gary Szczesny;masculino;dinheiro
1523;São Paulo;Lucas Pereira;Geladeira;Anthony Whitten;masculino;pix
1524;Belo Horizonte;Luiz;Smart Band 9 pro;Mary Armstrong;feminino;pix
1525;São Brás;Cristina;Geladeira;Velma Seifert;feminino;pix
1526;São Brás;Cristina;Iphone;Angela Waiters;feminino;pix
1527;São Paulo;Lucas Pereira;Geladeira;James Crowley;masculino;pix
1528;São Brás;Cristina;Smart Band 9 pro;Alma Burch;feminino;cartão de crédito
1529;São Brás;Cristina;Iphone;Zachary Fields;masculino;cartão de crédito
1530;Juiz de Fora;Marcelo;Geladeira;Samuel Horne;masculino;dinheiro
1531;São Brás;Carlos;Geladeira;Casey Medina;feminino;cartão de crédito
1532;São Brás;Carlos;Geladeira;Gerald Gordon;masculino;cartão de crédito
1533;Belo Horizonte;Luiz;Iphone;Sally Graziano;feminino;dinheiro
1534;Juiz de Fora;Luiza;Geladeira;Bobby Hopper;masculino;dinheiro
1535;Juiz de Fora;Luiza;Smart Band 9 pro;Julie Brenneman;feminino;cartão de crédito
1536;São Paulo;Lucas Pereira;Geladeira;Edwin Foreman;masculino;dinheiro
1537;São Paulo;Lucas Pereira;Guitar Condor;Shirley Bannister;feminino;pix
1538;Belo Horizonte;Luiz;Geladeira;Jeanetta Llanas;feminino;pix
1539;São Paulo;Lucas Pereira;Smart Band 9 pro;Benny Hatchett;masculino;pix
1540;Belo Horizonte;Leticia;Geladeira;Carol Caldwell;feminino;boleto
1541;Juiz de Fora;Marcelo;Guitar Condor;Vera Littlefield;feminino;pix
1542;Juiz de Fora;Luiza;Smart Band 9 pro;Robert Cooper;masculino;pix
1543;Belo Horizonte;Leticia;Geladeira;Maynard Duty;masculino;dinheiro
1544;São Brás;Cristina;Iphone;Arlen Owens;masculino;dinheiro
1545;Juiz de Fora;Luiza;Guitar Condor;Martin Whitener;masculino;boleto
1546;Juiz de Fora;Luiza;Guitar Condor;Tammy Figgs;feminino;pix
1547;São Brás;Cristina;Geladeira;Shawna Mcfaul;feminino;boleto
1548;Juiz de Fora;Luiza;Iphone;Lanell Emberling;feminino;boleto
1549;Belo Horizonte;Luiz;Guitar Condor;Kelvin Cady;masculino;dinheiro
1550;São Brás;Cristina;Guitar Condor;Hector Kaiser;masculino;cartão de crédito
1551;São Brás;Carlos;Geladeira;Joseph Johnson;masculino;dinheiro
1552;São Brás;Cristina;Smart Band 9 pro;Eleanor Grimm;feminino;pix
1553;Juiz de Fora;Luiza;Geladeira;Jamie Smallwood;masculino;boleto
1554;São Paulo;Lucas Pereira;Iphone;Anna Benner;feminino;dinheiro
1555;Juiz de Fora;Marcelo;Geladeira;Darcie Gowans;feminino;cartão de crédito
1556;Belo Horizonte;Leticia;Guitar Condor;Richard Mcgee;masculino;pix
1557;Juiz de Fora;Marcelo;Iphone;Margarita Christopher;feminino;boleto
1558;São Brás;Cristina;Smart Band 9 pro;Mary Paine;feminino;dinheiro
1559;São Brás;Carlos;Smart Band 9 pro;Kelvin Majure;masculino;dinheiro
1560;São Paulo;Ana Oliveira;Geladeira;Michael Voss;masculino;cartão de crédito
1561;São Paulo;Ana Oliveira;Geladeira;Jack Hall;masculino;boleto
1562;São Brás;Cristina;Geladeira;Jayne Dimaggio;feminino;boleto
1563;Belo Horizonte;Leticia;Geladeira;Pauline Pacifico;feminino;pix
1564;São Paulo;Lucas Pereira;Geladeira;Joyce Darden;feminino;cartão de crédito
1565;São Brás;Carlos;Smart Band 9 pro;Lawrence Luna;masculino;pix
1566;São Paulo;Ana Oliveira;Geladeira;Robert Cortez;masculino;dinheiro
1567;São Paulo;Lucas Pereira;Guitar Condor;Paulina Davis;feminino;cartão de crédito
1568;Belo Horizonte;Luiz;Iphone;Robert Landis;masculino;dinheiro
1569;São Brás;Carlos;Smart Band 9 pro;Kimberly Boswell;feminino;boleto
1570;São Paulo;Ana Oliveira;Guitar Condor;Maria Wright;feminino;boleto
1571;Juiz de Fora;Marcelo;Iphone;Anthony Jones;masculino;boleto
1572;São Paulo;Lucas Pereira;Guitar Condor;Michael Scherer;masculino;pix
1573;Juiz de Fora;Luiza;Guitar Condor;Jennifer Brotzman;feminino;boleto
1574;Belo Horizonte;Luiz;Smart Band 9 pro;Shana Adams;feminino;pix
1575;Juiz de Fora;Marcelo;Guitar Condor;Gene Heatherington;masculino;pix
1576;São Brás;Cristina;Iphone;Rosalie Northrup;feminino;pix
1577;São Paulo;Ana Oliveira;Smart Band 9 pro;Patricia Lewis;feminino;cartão de crédito
1578;São Paulo;Lucas Pereira;Guitar Condor;Franklin Robinson;masculino;cartão de crédito
1579;São Brás;Carlos;Iphone;Peter Spradling;masculino;pix
1580;São Brás;Cristina;Guitar Condor;Selina Vanochten;feminino;dinheiro
1581;São Paulo;Lucas Pereira;Iphone;Joseph Plaut;masculino;dinheiro
1582;Juiz de Fora;Luiza;Geladeira;Christopher Bigelow;masculino;pix
1583;São Paulo;Ana Oliveira;Geladeira;Garrett Pennington;masculino;dinheiro
1584;Belo Horizonte;Luiz;Geladeira;Joseph Morales;masculino;dinheiro
1585;São Paulo;Ana Oliveira;Guitar Condor;Catherine Iwanowski;feminino;boleto
1586;Belo Horizonte;Luiz;Guitar Condor;David Guzman;masculino;pix
1587;Belo Horizonte;Leticia;Smart Band 9 pro;Mariana Nastasi;feminino;pix
1588;Juiz de Fora;Marcelo;Iphone;William Longhurst;masculino;pix
1589;Juiz de Fora;Luiza;Guitar Condor;Aileen Mccullough;feminino;dinheiro
1590;Juiz de Fora;Luiza;Guitar Condor;Steven Kincheloe;masculino;boleto
1591;Belo Horizonte;Luiz;Iphone;Tom Most;masculino;boleto
1592;São Brás;Cristina;Geladeira;Nellie Hancock;feminino;boleto
1593;São Paulo;Ana Oliveira;Iphone;Samuel Rose;masculino;pix
1594;Belo Horizonte;Luiz;Guitar Condor;Glen Strand;masculino;boleto
1595;São Brás;Carlos;Smart Band 9 pro;Melanie Campbell;feminino;cartão de crédito
1596;São Paulo;Ana Oliveira;Iphone;Dawn Palmer;feminino;pix
1597;São Brás;Carlos;Smart Band 9 pro;Lowell Rose;masculino;cartão de crédito
1598;Belo Horizonte;Luiz;Guitar Condor;Aretha Wiebe;feminino;dinheiro
1599;São Paulo;Lucas Pereira;Geladeira;John Marquez;masculino;cartão de crédito
1600;São Brás;Cristina;Smart Band 9 pro;James White;masculino;dinheiro
1601;Juiz de Fora;Luiza;Geladeira;Linda Hamilton;feminino;boleto
1602;Belo Horizonte;Luiz;Smart Band 9 pro;Thomas Pineda;masculino;dinheiro
1603;São Brás;Cristina;Geladeira;Gabriel Fuhr;masculino;dinheiro
1604;São Brás;Cristina;Geladeira;Maureen Glaser;feminino;pix
1605;São Paulo;Ana Oliveira;Smart Band 9 pro;Paul Hendrick;masculino;boleto
1606;Juiz de Fora;Luiza;Smart Band 9 pro;Lydia Marnell;feminino;boleto
1607;São Brás;Cristina;Guitar Condor;Delia Diehl;feminino;cartão de crédito
1608;Juiz de Fora;Luiza;Smart Band 9 pro;Helen Mack;feminino;cartão de crédito
1609;Belo Horizonte;Luiz;Geladeira;Jennifer Smith;feminino;dinheiro
1610;Juiz de Fora;Luiza;Smart Band 9 pro;Gerri Beasley;feminino;cartão de crédito
1611;Juiz de Fora;Luiza;Geladeira;Susana Walls;feminino;pix
1612;São Paulo;Lucas Pereira;Guitar Condor;Leslie Robinson;feminino;pix
1613;São Brás;Cristina;Iphone;Dorothy Thomas;feminino;boleto
1614;Belo Horizonte;Leticia;Geladeira;Robert Gay;masculino;cartão de crédito
1615;São Brás;Carlos;Geladeira;Irene Thomas;feminino;cartão de crédito
1616;São Brás;Carlos;Smart Band 9 pro;Terri Powers;feminino;cartão de crédito
1617;São Paulo;Lucas Pereira;Guitar Condor;Steven Walters;masculino;pix
1618;Juiz de Fora;Luiza;Geladeira;Andrew Flamer;masculino;boleto
1619;São Brás;Carlos;Iphone;Greta Ryan;feminino;pix
1620;São Brás;Carlos;Iphone;Esmeralda Thorn;feminino;dinheiro
1621;Belo Horizonte;Luiz;Smart Band 9 pro;Calvin Toth;masculino;cartão de crédito
1622;Belo Horizonte;Luiz;Iphone;Shanell Mingo;feminino;boleto
1623;São Paulo;Lucas Pereira;Guitar Condor;Cyril Haggett;masculino;boleto
1624;Juiz de Fora;Marcelo;Geladeira;Regina Santamaria;feminino;boleto
1625;São Brás;Cristina;Guitar Condor;Tammy Kline;feminino;cartão de crédito
1626;São Brás;Carlos;Guitar Condor;Scott Taylor;masculino;boleto
1627;Juiz de Fora;Luiza;Geladeira;Matthew Henry;masculino;boleto
1628;São Paulo;Lucas Pereira;Iphone;Mary Hamilton;feminino;pix
1629;São Brás;Cristina;Geladeira;Robby Chester;masculino;cartão de crédito
1630;Belo Horizonte;Leticia;Smart Band 9 pro;Paul Nailor;masculino;dinheiro
1631;Belo Horizonte;Luiz;Smart Band 9 pro;Heather Cobb;feminino;boleto
1632;Juiz de Fora;Luiza;Iphone;Elizabeth Conway;feminino;dinheiro
1633;Belo Horizonte;Luiz;Iphone;Dan Jackson;masculino;pix
1634;Belo Horizonte;Luiz;Guitar Condor;Amanda Moore;feminino;dinheiro
1635;Juiz de Fora;Marcelo;Geladeira;James Ruiz;masculino;boleto
1636;São Brás;Carlos;Smart Band 9 pro;Terrance Drost;masculino;cartão de crédito
1637;São Paulo;Lucas Pereira;Geladeira;Thomas Peacock;masculino;cartão de crédito
1638;Juiz de Fora;Luiza;Iphone;Diane Turner;feminino;dinheiro
1639;Juiz de Fora;Luiza;Guitar Condor;Nancy Macias;feminino;cartão de crédito
1640;São Paulo;Lucas Pereira;Geladeira;Mark Greenberg;masculino;cartão de crédito
1641;São Paulo;Lucas Pereira;Smart Band 9 pro;Lucy Gomez;feminino;dinheiro
1642;São Paulo;Lucas Pereira;Guitar Condor;Bobby Crowell;masculino;cartão de crédito
1643;Belo Horizonte;Luiz;Smart Band 9 pro;Brian Hamilton;masculino;pix
1644;São Brás;Carlos;Iphone;Jean Castillo;feminino;cartão de crédito
1645;Juiz de Fora;Marcelo;Iphone;Dustin Leigh;masculino;dinheiro
1646;São Brás;Cristina;Smart Band 9 pro;Stanley Willis;masculino;pix
1647;São Paulo;Lucas Pereira;Smart Band 9 pro;John Hoch;masculino;cartão de crédito
1648;Belo Horizonte;Leticia;Smart Band 9 pro;Darrell Brenner;masculino;dinheiro
1649;São Brás;Carlos;Geladeira;Bryan Ford;masculino;cartão de crédito
1650;São Brás;Carlos;Geladeira;Mary Byrnes;feminino;cartão de crédito
1651;São Brás;Cristina;Smart Band 9 pro;Tomi Gutierrez;feminino;pix
1652;São Paulo;Ana Oliveira;Guitar Condor;Sarah Ellis;feminino;pix
1653;São Paulo;Ana Oliveira;Smart Band 9 pro;Glenn Clum;masculino;cartão de crédito
1654;Belo Horizonte;Luiz;Smart Band 9 pro;Gail Tschanz;feminino;pix
1655;São Brás;Cristina;Iphone;James Satchell;masculino;dinheiro
1656;São Brás;Cristina;Iphone;Daniel Arreola;masculino;cartão de crédito
1657;Belo Horizonte;Leticia;Guitar Condor;Phillip Lynch;masculino;boleto
1658;São Paulo;Lucas Pereira;Guitar Condor;Steven Mcmullen;masculino;dinheiro
1659;São Brás;Carlos;Iphone;Alicia Ross;feminino;pix
1660;Juiz de Fora;Luiza;Iphone;Shane Powell;masculino;dinheiro
1661;Belo Horizonte;Leticia;Geladeira;Richard Reynolds;masculino;pix
1662;São Brás;Carlos;Iphone;Hilda Lucas;feminino;cartão de crédito
1663;São Paulo;Lucas Pereira;Guitar Condor;Joe Bowers;masculino;cartão de crédito
1664;São Paulo;Lucas Pereira;Geladeira;Richard Carter;masculino;cartão de crédito
1665;São Paulo;Ana Oliveira;Iphone;Martha Lukens;feminino;cartão de crédito
1666;Juiz de Fora;Luiza;Iphone;Edith Poole;feminino;pix
1667;Belo Horizonte;Leticia;Smart Band 9 pro;Constance Owens;feminino;boleto
1668;Juiz de Fora;Luiza;Smart Band 9 pro;Kenneth Chandler;masculino;dinheiro
1669;São Paulo;Lucas Pereira;Iphone;Adam Gordon;masculino;boleto
1670;São Brás;Cristina;Iphone;Breanna Barta;feminino;boleto
1671;Juiz de Fora;Marcelo;Iphone;Virginia Spikes;feminino;boleto
1672;São Brás;Carlos;Guitar Condor;Martha Cisco;feminino;dinheiro
1673;São Paulo;Lucas Pereira;Guitar Condor;Joseph Cameron;masculino;cartão de crédito
1674;Belo Horizonte;Leticia;Guitar Condor;Robert Heller;masculino;pix
1675;São Brás;Cristina;Geladeira;Robert Deans;masculino;dinheiro
1676;Belo Horizonte;Leticia;Smart Band 9 pro;Andres Hohl;masculino;boleto
1677;São Brás;Cristina;Geladeira;Marie Aguiar;feminino;pix
1678;São Paulo;Lucas Pereira;Smart Band 9 pro;Robert Johnson;masculino;dinheiro
1679;São Brás;Carlos;Smart Band 9 pro;Christina Mccomber;feminino;boleto
1680;Juiz de Fora;Luiza;Guitar Condor;Joy Purcell;feminino;boleto
1681;São Paulo;Ana Oliveira;Geladeira;Jesica Lanzilotta;feminino;pix
1682;São Paulo;Lucas Pereira;Iphone;Marilyn Albertson;feminino;cartão de crédito
1683;São Brás;Cristina;Guitar Condor;Danielle White;feminino;cartão de crédito
1684;Belo Horizonte;Leticia;Smart Band 9 pro;Joan Nelson;masculino;cartão de crédito
1685;Belo Horizonte;Luiz;Smart Band 9 pro;Johnny Campbell;masculino;pix
1686;São Brás;Carlos;Iphone;Polly Phillips;feminino;dinheiro
1687;São Paulo;Lucas Pereira;Smart Band 9 pro;Angelita Hibbard;feminino;pix
1688;São Brás;Cristina;Smart Band 9 pro;Tiffany Thomas;feminino;boleto
1689;Belo Horizonte;Leticia;Guitar Condor;Kristopher Hawkins;masculino;dinheiro
1690;Juiz de Fora;Marcelo;Iphone;Leslie Johnston;feminino;boleto
1691;Belo Horizonte;Luiz;Iphone;Luis Oneal;masculino;dinheiro
1692;Juiz de Fora;Marcelo;Smart Band 9 pro;Amanda Smith;feminino;dinheiro
1693;São Brás;Carlos;Geladeira;Jessica Prendergast;feminino;boleto
1694;Juiz de Fora;Luiza;Iphone;Martha Swenson;feminino;dinheiro
1695;São Paulo;Ana Oliveira;Iphone;Lydia Park;feminino;cartão de crédito
1696;Belo Horizonte;Luiz;Geladeira;Frederick Warner;masculino;cartão de crédito
1697;Belo Horizonte;Luiz;Geladeira;Elizabeth Nelson;feminino;cartão de crédito
1698;Belo Horizonte;Leticia;Smart Band 9 pro;Dennis Leffler;masculino;boleto
1699;São Paulo;Ana Oliveira;Smart Band 9 pro;Dave Jones;masculino;dinheiro
1700;São Brás;Cristina;Guitar Condor;Gladys Houle;feminino;boleto
1701;Juiz de Fora;Luiza;Smart Band 9 pro;Ernesto Caputo;masculino;boleto
1702;Juiz de Fora;Luiza;Geladeira;Olga Presley;feminino;pix
1703;Belo Horizonte;Leticia;Iphone;David Cawley;masculino;dinheiro
1704;São Brás;Carlos;Geladeira;Jim Yates;masculino;dinheiro
1705;Belo Horizonte;Luiz;Geladeira;Curtis Harrington;masculino;pix
1706;São Paulo;Ana Oliveira;Smart Band 9 pro;Kyle Purpura;masculino;dinheiro
1707;Belo Horizonte;Leticia;Iphone;Susan Cahee;feminino;pix
1708;Juiz de Fora;Luiza;Guitar Condor;Sherri Clark;feminino;dinheiro
